country,designation,points,price,province,region_1,region_2,variety,winery
1,482,91,43.0,28,70,1,15,601
12,483,91,28.0,41,2,1,20,602
10,484,91,35.3634,75,2,1,108,603
3,485,91,20.0,19,33,8,32,604
11,486,91,40.0,34,2,1,109,605
7,2,91,30.0,11,11,1,66,606
5,487,91,65.0,63,175,1,39,607
5,2,91,17.0,63,175,1,39,608
5,2,91,35.3634,63,175,1,39,609
5,2,91,20.0,63,189,1,39,475
12,2,91,28.0,41,2,1,20,610
5,488,91,20.0,63,175,1,39,611
5,349,91,20.0,63,175,1,39,440
5,489,91,25.0,63,175,1,39,612
3,490,91,38.0,8,22,4,40,613
12,2,91,120.0,88,2,1,5,614
3,491,91,23.0,8,76,4,20,615
3,492,91,48.0,8,76,4,5,616
3,493,91,32.0,8,76,4,5,617
12,494,91,50.0,89,2,1,5,618
7,495,91,28.0,11,218,1,15,619
12,496,91,30.0,89,2,1,5,620
5,497,91,25.0,63,175,1,39,621
2,498,85,8.0,90,2,1,54,622
5,499,85,15.0,22,219,1,11,623
2,2,85,22.0,36,2,1,39,624
7,2,85,14.0,11,118,1,9,625
7,2,85,25.0,11,11,1,110,202
2,500,85,8.0,84,2,1,54,626
3,501,85,14.0,91,220,1,44,627
1,502,85,80.0,32,59,1,48,628
2,503,85,9.0,84,2,1,39,629
3,2,85,13.0,3,14,5,5,630
7,174,85,17.0,10,79,1,59,631
2,504,85,10.0,36,2,1,54,133
3,2,85,16.0,8,39,9,9,632
5,505,85,10.0,27,46,1,11,633
5,506,85,22.0,22,221,1,5,634
5,2,85,40.0,22,222,1,5,635
7,2,85,15.0,11,11,1,66,636
7,507,85,17.0,10,223,1,59,637
3,2,85,32.0,8,16,1,88,638
2,508,85,12.0,92,2,1,39,639
7,509,85,17.0,11,89,1,12,640
1,139,85,102.0,32,59,1,48,641
3,2,85,35.3634,91,220,1,29,642
5,2,85,10.0,22,224,1,111,643
5,2,85,20.0,22,225,1,11,644
3,510,85,33.0,8,22,4,40,645
1,511,85,48.0,32,226,1,48,646
2,512,85,12.0,47,2,1,112,647
9,55,85,9.0,93,227,1,87,648
3,2,87,24.0,8,17,4,5,649
3,513,87,75.0,30,55,10,30,650
5,514,87,12.0,6,7,1,4,651
3,515,87,45.0,8,17,4,5,652
8,516,87,13.0,69,2,1,20,296
5,2,87,35.3634,6,7,1,8,653
3,517,87,22.0,8,73,1,11,654
4,2,87,10.0,5,150,1,105,441
3,2,87,18.0,8,80,1,8,655
3,2,87,35.0,8,2,3,40,656
3,518,87,36.0,8,104,1,5,657
3,2,87,34.0,8,17,4,5,658
3,519,87,70.0,8,228,17,47,659
3,47,87,28.0,8,22,4,47,193
8,520,87,19.0,14,2,1,113,660
4,521,87,14.0,5,88,1,62,661
4,522,87,10.0,5,88,1,114,662
3,523,87,45.0,8,32,7,47,663
3,524,87,32.0,8,2,3,15,664
9,2,87,18.0,94,229,1,5,665
4,2,87,9.0,5,230,1,88,666
9,2,87,11.0,93,227,1,9,667
1,525,87,30.0,15,40,1,33,668
5,526,92,62.0,21,35,1,11,669
3,527,92,40.0,8,188,4,82,471
5,528,92,66.0,21,35,1,11,670
2,529,92,32.0,47,2,1,2,671
3,530,92,70.0,3,3,2,5,672
3,531,92,48.0,3,3,2,5,672
5,532,92,72.0,21,35,1,11,673
1,533,92,18.0,42,107,1,115,674
3,534,92,105.0,3,110,2,5,675
5,535,92,101.0,21,35,1,31,676
1,2,92,50.0,28,231,1,1,677
1,536,92,85.0,42,232,1,11,678
3,537,92,35.0,8,112,1,82,679
3,538,92,38.0,8,8,4,40,680
2,539,90,32.0,2,2,1,2,681
7,2,90,25.0,10,79,1,15,682
2,540,90,12.0,2,2,1,2,683
3,541,90,125.0,8,143,3,9,684
7,542,90,46.0,11,111,1,11,258
6,543,90,29.0,9,2,1,4,685
3,544,90,17.0,19,33,8,9,686
3,545,90,85.0,3,183,2,5,687
5,546,90,30.0,17,233,1,32,688
3,547,90,34.0,19,178,8,15,689
3,2,90,22.0,8,36,1,46,690
5,548,90,35.0,17,62,1,32,691
5,2,90,45.0,17,234,1,32,692
5,2,90,20.0,17,233,1,32,693
5,2,90,17.0,17,235,1,32,694
5,2,90,45.0,17,236,1,32,695
3,2,90,20.0,8,36,1,9,696
3,549,90,50.0,8,23,4,47,697
5,550,90,22.0,13,53,1,19,698
3,551,90,39.0,19,168,8,16,699
3,552,90,35.0,19,48,8,11,699
3,2,90,15.0,3,14,5,4,700
3,553,90,27.0,8,191,11,11,701
9,554,90,66.0,64,237,1,11,702
1,555,90,32.0,20,238,1,116,703
4,556,90,20.0,37,239,1,88,704
3,2,90,125.0,8,143,3,9,705
6,557,90,16.0,95,2,1,117,706
3,558,90,42.0,8,240,1,47,707
9,559,90,22.0,23,117,1,15,314
1,2,86,35.3634,28,241,1,29,708
3,560,86,18.0,19,152,8,20,709
3,561,86,22.0,30,55,10,8,710
8,562,86,12.0,14,2,1,16,711
5,563,86,15.0,13,21,1,19,712
5,2,86,9.0,38,242,1,118,713
4,49,86,12.0,5,150,1,13,714
4,216,86,15.0,56,128,1,82,715
1,2,86,20.0,28,241,1,29,716
3,2,86,28.0,8,16,1,12,717
3,2,86,10.0,8,39,9,16,718
1,2,86,70.0,28,71,1,29,719
1,564,86,28.0,28,241,1,29,720
8,2,86,11.0,59,2,1,16,721
5,565,86,30.0,38,243,1,18,722
3,2,86,26.0,19,33,8,44,723
5,2,86,15.0,13,21,1,11,724
5,566,86,23.0,13,74,1,19,725
5,567,86,35.3634,13,26,1,19,726
1,2,86,30.0,32,244,1,48,727
8,568,86,10.0,40,2,1,9,153
5,569,86,12.0,13,26,1,19,728
4,570,86,13.0,56,128,1,82,729
4,571,86,15.0,56,128,1,82,729
3,572,86,36.0,19,148,8,47,510
3,66,86,20.0,30,55,10,4,93
5,2,86,35.3634,13,245,1,39,730
3,2,86,10.0,8,39,9,11,731
5,2,86,16.0,13,21,1,19,732
3,573,86,25.0,19,33,8,30,733
1,574,90,24.0,1,1,1,119,734
1,575,90,35.3634,1,18,1,28,735
5,576,90,24.0,6,7,1,120,736
5,577,90,33.0,6,7,1,5,737
5,578,90,35.3634,22,246,1,5,738
5,2,90,70.0,22,247,1,5,739
5,579,90,117.0,22,248,1,11,740
5,580,90,35.3634,22,246,1,5,741
5,581,90,16.0,6,7,1,120,742
6,582,90,30.0,9,2,1,4,743
3,2,90,20.0,8,101,11,40,744
3,2,90,35.0,8,73,1,11,745
1,583,90,25.0,15,249,1,121,746
3,2,90,28.0,8,92,1,47,747
3,2,90,15.0,3,14,5,3,700
3,2,90,150.0,8,65,3,9,748
3,584,90,45.0,8,228,17,30,749
1,10,90,30.0,1,1,1,10,750
1,2,90,19.0,1,1,1,42,751
3,585,90,45.0,8,170,1,5,752
6,372,90,40.0,96,2,1,122,753
1,586,90,35.3634,1,15,1,1,754
9,587,90,25.0,23,47,1,39,755
3,27,90,40.0,3,183,2,5,756
8,35,90,15.0,14,2,1,36,342
3,588,90,42.0,8,187,1,70,757
3,38,90,29.0,8,240,1,47,758
3,2,90,42.0,8,2,3,16,759
3,2,90,18.0,3,14,5,37,760
14,103,90,16.0,66,2,1,1,761
2,2,90,40.0,2,2,1,123,762
2,2,90,35.3634,2,2,1,2,763
4,589,90,50.0,56,250,1,15,764
1,590,90,35.3634,28,251,1,15,765
5,2,90,35.0,17,114,1,32,766
5,2,90,45.0,17,236,1,32,767
3,591,90,20.0,8,210,14,47,355
4,592,90,44.0,56,250,1,15,768
3,2,90,22.0,8,2,3,9,769
1,593,90,35.3634,28,251,1,15,770
3,594,90,28.0,8,76,4,82,771
3,2,90,27.0,8,22,4,34,772
5,595,90,25.0,62,252,1,53,773
2,596,90,60.0,2,2,1,54,774
3,597,90,72.0,19,178,8,30,775
3,598,90,44.0,8,170,1,5,776
3,27,90,28.0,8,2,3,44,777
3,2,90,29.0,8,104,1,5,778
3,599,90,58.0,19,33,8,32,779
9,600,90,15.0,93,227,1,67,780
1,601,90,29.0,28,56,1,29,781
1,602,90,45.0,28,51,1,15,782
3,17,90,70.0,8,228,17,47,783
3,603,90,39.0,19,33,8,47,784
1,2,90,35.3634,28,51,1,15,785
1,604,90,28.0,28,70,1,29,786
4,605,90,48.0,56,250,1,15,787
2,596,90,50.0,2,2,1,54,762
3,606,87,22.0,91,253,1,124,788
6,2,87,10.0,97,2,1,4,789
1,607,87,50.0,32,226,1,48,283
3,608,87,30.0,91,220,1,17,790
3,609,87,18.0,91,253,1,124,790
2,610,87,30.0,84,2,1,125,791
1,2,87,39.0,32,226,1,48,792
1,2,87,35.0,32,226,1,48,588
7,611,87,30.0,11,254,1,32,793
5,612,87,23.0,27,46,1,126,794
3,613,87,18.0,3,3,2,39,795
3,614,87,30.0,8,2,1,127,796
7,92,87,20.0,10,98,1,12,797
3,615,87,25.0,3,3,2,5,798
3,616,87,20.0,3,3,2,3,798
1,617,87,50.0,32,59,1,48,799
1,618,87,50.0,32,59,1,48,800
7,2,87,15.0,11,118,1,3,625
9,619,87,35.3634,93,255,1,20,801
2,620,87,9.0,24,2,1,54,802
7,621,87,12.0,11,118,1,20,268
2,2,87,14.0,24,2,1,128,803
9,2,87,18.0,23,99,1,20,804
3,622,87,20.0,8,256,11,129,481
7,623,87,175.0,11,118,1,12,805
2,624,87,12.0,84,2,1,130,806
1,2,87,60.0,32,226,1,48,807
3,27,87,20.0,8,101,11,40,808
7,625,87,15.0,11,11,1,12,809
1,2,87,35.0,32,59,1,48,810
5,230,87,14.0,17,257,1,32,811
5,2,87,16.0,17,194,1,32,812
5,243,87,15.0,17,196,1,32,813
5,243,87,14.0,17,257,1,32,814
3,626,87,40.0,3,3,2,11,409
3,320,87,29.0,3,110,2,50,409
4,627,87,15.0,5,150,1,88,815
3,628,87,55.0,8,217,1,32,816
5,629,87,38.0,21,35,1,31,817
4,630,87,15.0,87,258,1,131,818
3,2,87,34.0,8,76,4,5,819
4,631,87,18.0,5,150,1,13,820
3,27,87,27.0,3,200,15,44,821
3,632,87,17.0,8,52,4,11,822
3,633,87,65.0,8,143,3,29,823
2,634,87,13.0,2,2,1,2,824
2,635,87,15.0,36,2,1,2,825
1,2,87,23.0,32,259,1,48,826
3,2,87,40.0,8,210,14,11,566
3,636,87,32.0,8,260,7,25,827
4,637,87,16.0,56,261,1,132,828
3,638,87,38.0,3,3,2,5,829
3,639,87,15.0,8,176,6,9,830
1,640,87,50.0,32,59,1,48,831
1,641,87,30.0,15,262,1,133,832
3,642,87,24.0,8,76,4,20,833
4,643,87,18.0,5,230,1,39,834
5,279,87,40.0,21,35,1,31,302
5,2,87,18.0,17,257,1,32,835
5,2,87,20.0,17,194,1,32,836
5,644,85,40.0,21,35,1,31,837
5,2,85,11.0,17,147,1,32,838
1,645,85,17.0,77,263,1,134,839
1,646,85,48.0,15,264,1,22,840
12,2,85,9.0,41,2,1,20,841
8,647,85,10.0,43,2,1,11,842
1,648,85,35.3634,44,265,1,39,343
8,649,85,9.0,18,2,1,36,843
3,2,85,19.0,8,39,9,9,844
5,650,85,15.0,21,35,1,31,845
3,2,85,23.0,8,20,6,44,846
3,651,85,35.0,8,8,4,47,847
3,652,85,30.0,19,148,8,15,848
1,653,85,12.0,1,15,1,5,36
3,654,85,17.0,8,39,9,1,849
3,47,85,16.0,8,174,7,44,850
3,655,85,15.0,8,32,7,1,851
5,656,85,10.0,17,31,1,20,852
1,657,85,41.0,44,266,1,135,328
5,658,85,10.0,17,31,1,20,853
1,659,85,16.0,44,267,1,9,854
3,2,85,25.0,8,80,1,8,855
16,660,85,12.0,98,2,1,15,856
7,661,88,20.0,11,11,1,9,857
2,662,88,35.3634,99,2,1,136,858
9,2,88,25.0,23,117,1,44,859
3,2,88,20.0,3,14,5,3,860
4,2,88,53.0,5,97,1,13,861
3,2,88,12.0,8,39,9,20,862
5,663,88,35.3634,38,96,1,32,863
5,664,88,14.0,38,268,1,15,864
5,2,88,12.0,38,96,1,137,216
5,665,88,22.0,76,269,1,20,865
1,666,88,26.0,1,15,1,1,866
1,667,88,14.0,1,15,1,47,867
9,668,88,18.0,23,130,1,67,71
3,2,88,18.0,3,110,2,3,868
3,2,88,17.0,3,3,2,4,224
3,2,88,24.0,3,200,15,9,869
1,669,88,41.0,1,1,1,10,866
3,670,88,60.0,3,3,2,5,870
5,243,88,26.0,38,270,1,32,871
5,671,88,25.0,38,270,1,27,871
5,2,88,16.0,76,271,1,20,872
3,2,88,40.0,3,44,2,5,873
5,672,88,21.0,76,272,1,20,865
9,2,88,14.0,23,273,1,67,874
8,35,88,18.0,18,2,1,9,875
3,673,88,75.0,3,110,2,5,868
3,2,88,16.0,30,55,10,3,876
1,674,88,35.3634,1,1,1,15,877
1,675,88,45.0,1,15,1,17,22
3,676,88,42.0,8,16,1,53,878
3,677,88,48.0,8,228,17,15,879
1,678,88,22.0,1,15,1,17,880
1,679,88,22.0,1,15,1,28,880
5,243,88,20.0,6,7,1,8,881
3,680,88,125.0,8,2,3,32,882
3,2,88,14.0,3,3,2,3,883
7,174,88,20.0,11,11,1,12,631
1,681,88,27.0,1,15,1,138,884
13,682,88,25.0,50,2,1,1,885
5,683,88,28.0,6,7,1,3,736
3,684,88,42.0,8,274,1,20,886
3,2,88,13.0,3,14,5,3,700
3,27,88,34.0,3,200,15,70,821
4,2,88,19.0,5,275,1,91,887
4,2,88,18.0,5,276,1,1,888
3,685,88,60.0,8,162,14,11,889
4,631,88,28.0,5,12,1,88,890
12,2,88,16.0,41,2,1,3,891
3,2,88,22.0,8,78,1,11,892
5,686,88,10.0,6,7,1,50,893
1,687,88,12.0,1,18,1,17,46
1,688,88,28.0,1,1,1,119,894
3,689,88,28.0,3,277,5,47,895
12,690,87,20.0,58,2,1,139,896
4,2,87,15.0,26,45,1,37,897
7,691,87,15.0,11,11,1,12,898
12,692,87,70.0,58,2,1,32,899
4,631,85,15.0,5,150,1,15,900
10,693,85,20.0,74,2,1,43,901
1,694,85,17.0,42,278,1,87,902
3,2,85,24.0,3,3,2,5,903
1,695,85,28.0,42,107,1,1,904
3,2,85,16.0,8,2,3,16,905
5,2,85,12.0,62,279,1,9,906
5,2,85,12.0,62,279,1,11,906
3,2,85,10.0,8,39,9,16,907
4,696,85,25.0,26,45,1,1,908
3,2,85,12.0,8,39,9,87,909
4,174,85,30.0,5,150,1,13,910
1,2,85,19.0,42,107,1,140,911
10,697,85,24.0,55,2,1,92,391
10,698,85,10.0,74,2,1,43,912
8,699,85,11.0,69,2,1,15,913
3,2,85,16.0,8,9,1,47,914
1,700,85,35.3634,42,280,1,87,915
5,2,85,11.0,38,281,1,27,916
5,304,85,25.0,27,282,1,15,917
1,2,85,35.3634,42,107,1,74,918
11,2,85,20.0,100,2,1,141,919
1,701,85,35.3634,1,15,1,15,920
2,702,94,50.0,99,2,1,136,921
3,703,94,38.0,8,101,11,40,922
3,2,94,34.0,8,17,4,5,923
3,704,94,100.0,3,3,2,5,924
3,705,94,95.0,3,110,2,5,925
3,706,94,62.0,3,3,1,5,925
1,707,94,57.0,32,59,1,48,926
2,708,94,150.0,2,2,1,2,927
2,709,94,78.0,99,2,1,136,928
9,710,94,100.0,23,117,1,67,929
3,711,94,52.0,8,162,14,11,930
5,712,94,112.0,76,269,1,5,931
1,713,94,180.0,32,59,1,48,932
3,714,94,35.0,3,3,2,11,925
3,715,94,85.0,3,3,2,11,933
3,716,94,32.0,3,163,2,4,924
3,717,94,32.0,3,110,2,4,924
3,718,94,120.0,3,277,5,47,934
3,2,94,85.0,8,93,3,12,324
5,719,94,120.0,76,283,1,30,935
3,720,94,38.0,8,143,3,40,936
3,721,94,32.0,3,3,1,4,924
3,722,94,58.0,8,17,4,5,937
3,723,94,85.0,3,277,5,47,938
3,2,94,80.0,8,2,3,30,939
2,724,94,60.0,99,2,1,136,940
3,474,94,75.0,8,17,4,5,591
3,189,94,50.0,3,183,2,5,941
5,725,94,60.0,76,269,1,5,942
3,726,94,60.0,3,44,2,5,943
3,2,90,28.0,8,2,3,9,197
8,727,90,25.0,18,2,1,15,944
3,728,90,15.0,19,178,8,44,505
3,2,90,19.0,8,2,3,11,945
3,426,90,40.0,8,16,1,61,527
8,729,90,35.0,16,2,1,15,350
10,730,90,35.3634,74,2,1,11,946
3,731,90,45.0,8,17,4,11,947
3,2,90,13.0,19,178,8,20,948
5,732,90,15.0,49,195,1,47,949
1,2,90,22.0,32,119,1,48,950
3,733,90,35.0,19,178,8,30,951
3,734,90,20.0,8,192,6,40,491
3,735,90,38.0,8,9,1,53,952
1,736,90,70.0,28,84,1,15,175
4,737,90,60.0,5,12,1,88,953
4,738,90,25.0,56,128,1,82,954
5,739,90,17.0,49,195,1,53,955
3,740,90,15.0,19,184,8,20,590
1,2,90,38.0,28,241,1,29,956
4,174,90,27.0,5,12,1,88,957
3,2,90,10.0,8,39,9,16,958
3,2,90,56.0,8,16,1,40,959
1,2,90,18.0,28,284,1,15,960
5,741,90,32.0,38,285,1,1,961
5,216,90,24.0,27,286,1,82,962
5,742,90,35.3634,27,287,1,142,963
3,743,84,16.0,30,288,10,4,964
3,744,84,40.0,19,289,8,3,965
3,745,84,20.0,19,289,8,15,965
3,47,84,38.0,8,100,4,5,966
5,2,84,20.0,17,234,1,32,967
5,2,84,18.0,17,233,1,32,968
5,2,84,35.3634,17,233,1,32,969
8,174,84,13.0,16,2,1,12,166
3,746,84,65.0,8,2,3,9,970
12,2,84,16.0,41,2,1,20,971
5,2,84,14.0,17,196,1,32,972
5,2,84,20.0,17,233,1,32,973
5,2,84,15.0,17,194,1,32,974
8,747,84,11.0,101,2,1,20,975
3,2,84,27.0,8,2,3,15,976
1,2,84,11.0,1,18,1,17,977
1,748,84,10.0,15,290,1,42,67
3,749,84,100.0,8,2,3,9,978
3,750,84,25.0,30,291,12,11,979
8,751,84,18.0,31,2,1,11,980
3,2,84,13.0,8,176,6,11,981
3,752,84,28.0,8,95,1,40,982
3,2,83,11.0,8,2,3,14,11
5,753,83,12.0,17,196,1,32,983
1,2,83,35.3634,15,81,1,42,984
3,2,83,17.0,19,33,8,16,686
1,754,83,14.0,1,15,1,17,977
5,2,83,30.0,17,233,1,32,985
8,747,83,11.0,69,2,1,36,975
3,755,83,45.0,30,149,12,1,986
3,756,87,24.0,19,33,8,15,987
10,757,87,15.0,102,2,1,143,988
9,44,87,19.0,23,136,1,67,989
15,758,87,15.0,103,2,1,144,990
10,759,87,23.0,55,2,1,43,991
3,760,87,60.0,8,95,1,34,992
10,2,87,16.0,29,2,1,73,443
10,761,87,21.0,29,2,1,145,443
15,762,87,13.0,104,2,1,1,993
1,763,86,17.0,44,145,1,80,994
1,212,86,15.0,44,125,1,80,995
1,764,86,20.0,44,125,1,80,996
1,765,86,19.0,44,124,1,80,997
3,2,86,23.0,8,292,14,9,998
3,27,86,18.0,8,23,4,16,999
1,766,86,13.0,44,145,1,80,1000
3,767,86,26.0,19,33,8,32,1001
1,768,86,13.0,44,145,1,80,1002
7,769,86,17.0,11,11,1,11,1003
6,770,86,20.0,7,2,1,4,1004
3,398,86,48.0,8,17,4,5,1005
3,771,86,40.0,8,76,4,5,1006
7,772,86,12.0,11,11,1,16,1007
10,773,86,12.0,29,2,1,43,1008
1,225,86,18.0,44,124,1,80,301
2,774,88,14.0,2,2,1,39,639
7,775,88,19.0,11,218,1,9,1009
5,776,88,10.0,22,293,1,82,1010
3,2,88,26.0,8,80,1,3,1011
1,777,88,50.0,32,226,1,48,323
9,778,88,13.0,23,43,1,20,755
1,779,88,49.0,32,59,1,48,1012
1,780,88,50.0,32,59,1,48,1013
2,781,88,19.0,47,2,1,2,1014
5,2,88,14.0,22,219,1,11,1015
19,2,88,20.0,105,2,1,146,1016
5,2,88,28.0,22,225,1,11,1017
5,2,88,70.0,22,134,1,11,1018
3,2,88,13.0,8,39,9,11,1019
5,782,88,40.0,22,294,1,11,1020
5,783,88,10.0,27,46,1,147,1021
7,2,88,16.0,11,11,1,12,1022
7,784,87,40.0,11,11,1,12,1023
7,785,87,20.0,11,254,1,32,793
3,2,87,35.0,3,3,2,11,1024
1,786,87,90.0,32,226,1,48,807
9,787,87,25.0,64,295,1,148,1025
9,778,87,13.0,23,43,1,87,755
6,788,87,10.0,106,2,1,4,1026
5,2,87,32.0,22,294,1,11,1027
3,2,87,26.0,91,220,1,88,790
3,734,87,14.0,8,39,9,40,1028
2,789,87,10.0,90,2,1,2,622
1,790,87,75.0,32,59,1,48,1029
3,791,87,35.0,3,3,2,11,798
1,792,93,80.0,32,59,1,48,124
2,174,93,55.0,2,2,1,2,1030
3,793,93,24.0,8,80,1,82,405
3,2,93,52.0,8,8,4,9,251
3,794,93,115.0,8,58,3,32,1031
3,795,93,60.0,8,104,1,5,1032
3,2,93,40.0,8,170,1,5,1033
3,796,93,55.0,8,296,4,20,1034
2,797,93,28.0,2,2,1,2,1035
3,798,93,60.0,8,297,1,47,1036
1,799,93,33.0,32,2,1,52,1037
1,800,93,57.0,20,238,1,116,1038
3,801,93,75.0,8,92,1,47,1039
5,2,93,40.0,17,62,1,32,1040
3,802,93,58.0,8,170,1,5,747
3,2,93,55.0,8,187,1,47,1041
3,803,93,65.0,8,188,4,82,471
2,804,93,75.0,47,2,1,2,1042
3,2,93,38.0,8,174,7,149,1043
3,805,93,49.0,8,76,4,11,1044
3,806,93,32.0,8,104,1,5,1045
3,2,93,55.0,8,170,1,5,1046
2,807,93,32.0,2,2,1,2,1047
3,808,93,65.0,8,170,1,5,1032
3,809,93,40.0,8,66,1,15,1048
3,2,92,50.0,8,8,4,88,473
3,810,92,42.0,8,76,4,5,1049
3,2,92,60.0,8,104,1,5,1050
3,811,92,48.0,8,9,1,15,1051
3,812,92,36.0,8,104,1,11,255
1,813,88,16.0,28,70,1,29,1052
5,814,88,9.0,17,196,1,32,1053
1,139,88,35.0,28,70,1,29,1054
5,2,88,40.0,17,298,1,32,1055
3,2,88,13.0,19,33,8,11,590
11,815,88,17.0,107,2,1,11,1056
6,816,88,20.0,106,2,1,50,1057
3,817,88,50.0,8,2,3,32,1058
11,818,88,35.0,33,2,1,20,1059
3,2,88,40.0,8,143,3,9,1060
11,2,88,13.0,107,2,1,20,1061
3,819,88,50.0,19,33,8,15,1062
3,820,88,20.0,19,33,8,15,1063
1,139,88,35.3634,28,70,1,29,1064
6,821,88,22.0,106,2,1,4,1065
6,2,88,12.0,106,2,1,117,1066
3,2,88,7.0,19,197,16,11,1067
3,822,88,10.0,19,33,8,11,1067
11,2,88,15.0,33,2,1,16,1068
3,2,88,40.0,8,2,3,9,419
4,823,88,21.0,5,150,1,88,1069
1,824,88,90.0,28,71,1,58,1070
4,2,85,7.0,37,299,1,88,1071
1,825,85,22.0,1,15,1,1,1072
1,826,85,35.3634,1,15,1,15,1073
3,2,85,20.0,8,300,1,44,1074
3,2,85,13.0,30,90,10,4,1075
3,827,85,35.0,8,76,4,5,1076
13,55,85,12.0,108,2,1,150,1077
3,828,85,16.0,4,301,1,4,1078
3,829,85,20.0,8,39,9,30,1079
1,2,85,12.0,1,15,1,138,884
4,2,85,30.0,26,45,1,37,1080
3,2,85,34.0,8,2,3,9,1081
3,830,85,26.0,8,176,6,34,1082
1,831,84,35.3634,1,15,1,17,1083
3,2,84,15.0,8,76,4,11,1084
1,832,84,28.0,1,15,1,11,1085
3,2,84,10.0,8,2,3,16,1086
3,47,84,70.0,8,23,4,9,1087
3,47,84,24.0,8,23,4,20,1087
1,2,84,10.0,1,15,1,17,1088
2,833,84,35.3634,84,2,1,54,806
4,834,84,8.0,37,302,1,88,1089
4,835,84,27.0,5,12,1,88,1090
3,2,84,10.0,30,149,12,4,1091
1,836,84,10.0,1,15,1,17,915
5,837,84,35.3634,22,219,1,11,1092
12,2,84,17.0,41,2,1,5,1093
1,2,89,20.0,15,262,1,133,1094
3,2,89,35.0,8,52,4,9,1095
1,838,89,19.0,42,77,1,15,1096
6,839,89,13.0,7,2,1,4,1097
1,266,89,48.0,42,77,1,107,1098
1,2,89,26.0,42,77,1,107,327
1,2,89,13.0,42,141,1,57,1099
3,2,89,75.0,8,303,3,9,1100
4,840,89,30.0,56,250,1,15,1101
3,2,89,25.0,8,92,1,11,1102
5,841,89,14.0,76,158,1,93,1103
1,842,89,20.0,109,304,1,151,1104
3,47,89,36.0,8,305,11,47,1105
1,843,89,49.0,42,77,1,107,1106
3,2,89,35.0,8,92,1,11,1107
5,2,89,20.0,76,306,1,20,1108
5,2,89,21.0,76,269,1,20,1109
6,844,89,28.0,65,2,1,4,1110
6,845,89,20.0,9,2,1,4,1111
4,846,89,18.0,110,307,1,152,1112
4,847,89,20.0,56,261,1,9,1113
3,848,89,40.0,3,110,2,5,554
2,849,89,13.0,84,2,1,54,1114
3,850,89,45.0,8,23,4,40,1115
3,851,89,40.0,8,16,1,32,717
3,852,89,32.0,8,8,4,11,1116
1,853,89,15.0,42,77,1,107,156
3,2,89,34.0,8,2,3,9,127
1,854,89,40.0,42,77,1,107,1117
1,2,89,20.0,42,77,1,107,1118
1,2,90,20.0,15,262,1,133,1119
3,27,90,42.0,8,76,4,34,1120
3,855,90,98.0,8,76,4,9,1120
12,856,90,25.0,111,2,1,20,1121
10,2,90,18.0,112,2,1,1,1122
4,857,90,25.0,56,261,1,82,1123
10,858,90,15.0,80,2,1,43,1124
4,859,90,36.0,56,128,1,82,1125
3,860,90,35.0,8,170,1,47,1126
3,861,90,56.0,8,16,1,47,1127
4,862,90,33.0,5,150,1,105,1128
12,494,90,25.0,89,2,1,11,620
3,863,90,38.0,8,170,1,5,1129
5,2,90,28.0,38,308,1,15,1130
5,2,90,22.0,63,190,1,153,1131
5,2,90,13.0,38,309,1,32,1132
5,2,90,35.3634,38,75,1,154,1133
3,2,90,38.0,8,76,4,47,1134
3,864,90,22.0,30,55,10,20,1135
3,103,90,18.0,30,55,10,39,1135
3,865,90,42.0,8,76,4,61,452
1,2,90,25.0,15,262,1,133,1136
5,866,90,21.0,63,175,1,39,1137
5,2,90,23.0,63,127,1,39,1138
5,867,90,30.0,63,175,1,39,612
10,868,90,20.0,113,2,1,43,1139
3,2,90,39.0,8,23,4,9,1140
3,869,90,38.0,8,16,1,53,1141
1,870,90,18.0,1,15,1,28,36
3,2,90,22.0,3,200,15,44,1142
7,2,86,11.0,11,11,1,66,530
1,871,86,29.0,15,310,1,42,1143
3,2,86,10.0,19,197,16,4,1144
1,2,86,35.0,1,15,1,155,1145
1,872,86,19.0,15,249,1,156,1146
5,2,86,35.3634,17,194,1,32,1147
5,2,86,35.3634,17,234,1,32,1148
5,2,86,14.0,17,311,1,39,1149
3,2,86,30.0,8,39,9,15,1150
3,873,86,35.0,19,33,8,15,1151
5,874,86,75.0,17,62,1,32,1152
4,875,86,47.0,5,5,1,157,1153
4,876,86,10.0,5,150,1,13,1154
3,877,86,17.0,8,76,4,5,1155
3,2,86,23.0,8,32,7,34,1156
1,2,86,9.0,1,15,1,28,26
3,878,86,27.0,8,16,1,94,1157
1,879,86,18.0,15,25,1,158,1158
5,2,86,35.3634,17,62,1,32,1159
5,880,87,15.0,63,175,1,39,1160
8,2,87,9.0,18,2,1,9,944
5,2,87,40.0,63,175,1,39,607
3,2,87,20.0,8,170,1,11,1161
1,881,86,35.3634,42,280,1,1,1162
3,2,86,13.0,8,122,1,39,1163
3,2,86,28.0,114,312,1,47,1164
1,882,86,10.0,42,177,1,65,1165
3,2,86,20.0,8,173,11,40,436
3,2,86,24.0,8,191,11,159,1166
5,883,86,15.0,63,313,1,39,1167
3,884,86,18.0,8,101,11,47,1168
2,885,86,11.0,2,2,1,54,1169
3,886,86,18.0,19,33,8,9,1170
5,887,86,24.0,63,313,1,160,1167
3,350,86,12.0,8,191,11,39,1171
3,888,86,18.0,8,256,11,44,1172
